,Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK
812,71916,Coco Bambu JK,3,2,2015-8-1,2015-9-1,"Sou fã do Coco Bambu mas esta foi uma das visitas mais decepcionantes que já tive.. pedimos o camarão jangadeiro que acompanha arroz a grega ( bom,, era sim.. mas um arroz bem do mal feito.. sabe quando o arroz não é soltinho? e sim...Mais",Decepcionado!,Luciano2015
813,173085,Coco Bambu Bahia,0,5,2019-9-1,2019-9-14,"Excelente atendimento!!!!! Fui muito bem atendido com muita educacao, excelente comida e ambiente, gostei de tudo!!",Avaliação,GersonR234
814,129977,Coco Bambu Manaus,0,5,2022-5-1,2022-5-6,O luis nosso garçom e top demais....tomamos um drink de soda e comemos o sensacional camarão a Recife.  Coco bambu muito bem representado!!,Jantar,marciomaia20
815,171817,Coco Bambu Anália Franco,0,5,2016-2-1,2016-4-6,"Ambiente gostoso, comida saborosa, pra quem gosta de camarao, tem pra todos os gostos, eu adoro, então super recomendo.",Frutos do mar,Adriana_prev1974
816,118561,Coco Bambu Vila Velha,0,5,2021-6-1,2021-6-4,O Coco Bambu Vila Velha mantém o padrão com um excelente atendimento e comida maravilhosa. Fui atendida pelo garçom Ademar que foi muito gentil.,Excelente atendimento e comida,365alinea
817,123731,Coco Bambu Restaurante,0,5,2021-9-1,2021-9-7,"Atendente Douglas Maval excelente. Comida,  bebiba e ambiente ótimos. Voltaremos em breve novamente. Muito bom!",Coco Bambu Anchieta,Z1362ODeduardoa
818,167512,Coco Bambu Anália Franco,0,5,2019-3-1,2019-3-28,"Clima agradável, ambiente amplo e mesas bem dispostas. Eu e meu namorado pedimos camarão ao molho branco e estava uma delícia! Foi o suficiente para ficarmos satiafeitos! Parabenizo o garçom Sebastião e o gerente Charles pelo excelente atendimento!",Excelente!,Vanessa Y
819,87871,Coco Bambu Lago Sul,0,4,2016-7-1,2016-7-22,"Excelente variedade de pratos, servidos em porções generosas. A comida é muito saborosa e o atendimento é bom, apesar do grande número de mesas.",Bom custo benefício!,Patricia N
820,13441,Coco Bambu Conceito Eldorado,0,5,2022-2-1,2022-2-12,"Fomos bem atendido pelo Edvanir, bom ambiente, lugar agradável, boa refeição, ótima experiência. Por ser a primeira vez que visitamos estou bem satisfeito.",Jantar com a esposa,676jairs
821,189250,Coco Bambu Porto Alegre,0,5,2020-10-1,2020-10-15,"Ambiente mto bom como sempre, equipe seguindo todos os critérios de higiene, atendimento de excelência do garçon Pitter, apresentação excelente do vinho do sommelier Vinicius!",Almoço,m_rci0_ngel0d
822,31923,Coco Bambu Porto Alegre,0,3,2017-11-1,2017-11-3,"Não sei se sou muito crítica ou se o restaurante estava num mau dia. Pedimos peixe frito passado na farinha e côco. Acompanhava um arroz com castanhas moídas e uma maionese. O peixe era saboroso, o arroz tinha um gosto rançoso de castanhas passadas e...Mais",Não foi o que eu esperava!,luciaelisabethag2017
823,96273,Coco Bambu Brasília Shopping,0,5,2019-9-1,2019-11-6,Os pratos e o atendimento do coco bambu são nota 10! O espaço é grande e se você quiser pode reservar um espaço aonde há apenas uma mesa grande. Bom para uma reunião de almoço reservada.,Exelente!,MarcosBSB
824,40843,Coco Bambu JK,0,5,2018-6-1,2018-8-7,"Sempre passava na frente do restaurante e pensava quje os preços eram absurdos mas felizmentre nas noites de domingo existe alguns pratos da promoção, que servem duas pessoas, por apenas R$59,90+ 25 do parking vallet+ taxa de 10% serviço  ecouvert artístico opcionais por R$6,90 por...Mais",Ambiente legal,Amanda C
825,39055,Coco Bambu,0,5,2017-11-1,2017-11-5,"Atendimento do garçom Lucas excepcional, prato divino, musica ao vivo, e todo contexto maravilhoso......",Almoço com a filha.,Iara G
826,12363,Coco Bambu Anhembi,0,5,2018-5-1,2018-5-21,"Coco Bambu Anhembi - Lugar maravilhoso, atendimento perfeito, Chicão, o morador de Perus, o melhor de todos!!",Segunda romântica,Nara1973
827,179041,Coco Bambu Frutos do Mar,1,5,2019-8-1,2019-9-4,"Adorei o atendimento de uma moça chamada Daniela. Estávamos sentados em uma mesa próximo a um grupo de pessoas que faziam muito barulho. Ela gentilmente nos conduziu para outro local, mais tranquilo. O atendimento é ótimo e a comida excelente! Fiz a visita na primeira...Mais",ótimo atendimento,camilagoncalvesfigue
828,48,Coco Bambu Meireles,0,5,2017-10-1,2017-10-17,"Adorei o almoço, um lugar com clima agradável, bom para comemorações de família, ambiente climatizado. Abraão  Valdenia  Ocion  Juliandeson",Almoço ,Samara S
829,102456,Coco Bambu JK,0,5,2016-9-1,2016-9-13,"SE você curte frutos do mar , aqui é o lugar!! O camarão a grega é divino e serve bem 3 pessoas. Adoro o pastel de camarão de entrada ...","Excelente comida , legal para ir com toda a família.",Quest321518
830,50408,Coco Bambu Market Place,0,5,2021-5-1,2021-5-7,"Fomos atendidos pelo Marcos, excelente atendimento, cordial, simpático. Comida estava maravilhosa, obrigada",Comemoração,Priscila L
831,39372,Coco Bambu Sul Restaurante,1,5,2019-11-1,2019-11-3,"Olá muito bom o atendimento do  Ronaldo Martins grito por se atendimento de pessoa gente boa , recomendo",Jantar,Antonio Charles C
832,48373,Coco Bambu Campinas,0,5,2017-11-1,2017-11-23,A comida é excelente e o atendimento é fantástico. Fomos atendidos de forma maravilhosa pelo sommelier Cleber. Já marcamos o nosso retorno.,Fantástico,187antoniocarlosl
833,50911,Coco Bambu Meireles,0,5,2021-7-1,2021-7-9,Almoco excelente clm pratos especiais com camarao e sobremesas com cocada e frapuccino excelente. Recomendo!,Almoco,14reeda
834,110362,Coco Bambu Brasília Shopping,0,5,2022-4-1,2022-4-13,"Atendimento foi excelente. O cristhian fez um atendimento muito bem, bastante atencioso e suprimiu todas as nossas solicitações. A comida sempre muito boa. E a iniciativa do luan de obter um Feedback sobre a visita é boa por proporcionar melhorias contínuas",Ótimo almoço,paulofstoppa
835,131543,Coco Bambu Águas Claras,1,5,2019-5-1,2019-5-16,Fomos muito bem atendidos pelo super educado e simpático Edcarlos! Comida deliciosa e bebida gelada!,11 anos de casados!,Eduardo A
836,21537,Coco Bambu Lago Sul,0,4,2013-5-1,2014-2-21,"O restaurante Coco Bambu de Brasília fica num lugar agradável às margens do Lago Paranoá, tem um amplo estacionamento, um enorme salão de dois ambientes e a melhor comida de Frutos do Mar, especial o Camarão. Os pratos são deliciosos e bem servidos.",Restaurantes,euvaldol
837,172698,Coco Bambu Meireles,0,5,2021-12-1,2021-12-6,"Atendimento do garçom Viana foi sensacional! Muito atencioso, trabalhador e esforçado! Muito ágil para entregar os pedidos. Amei, amei e amei.",Aniversário,Deathwhisper
838,52488,Coco Bambu São Luís,0,4,2018-8-1,2018-8-23,"Grande variedade de feutos do mar. Otimos camaroes. Vale a pena mas espera gastar um pouco mais que muitos lugares. Pratos muito bem servidos, musica ao vivo",Bom,Ian G
839,117778,Coco Bambu JK,0,5,2015-11-1,2015-12-3,"Um delicioso restaurante de frutos do mar e com muitas  variedades de pratos. Eu não gosto de frutos do mar, mais sempre que vou lá eu como porque é muito bom!!",Um ótimo restaurante de frutos do mar,PauloG_13
840,168401,Coco Bambu JK,0,5,2018-5-1,2018-5-18,"A noite foi impecável! A comida estava deliciosa e o atendimento foi ótimo. Fomos atendidos por Kot e Claiton Lima, excelentes profissionais. Recomendo!",Jantar em família,Daniela D
841,112914,Coco Bambu Frutos do Mar,1,5,2019-7-1,2019-7-23,Comemorando aniversário aqui no Coco Bambu Beira mar.comida maravilhosa com excelente atendimento do garçom Lima e o gerente Bakhtiar.,Aniversário,BackPacker759415
842,122015,Coco Bambu Lago Sul,0,5,2015-8-1,2015-8-24,"Pratos exageradamente bem servidos, com os camarões sendo o destaque principal. Vale muito a pena pelo preço cobrado. Limdo ambiente e atendimento cordial.",Fartura!,GuilBr
843,66330,Coco Bambu Anhembi,1,5,2019-8-1,2019-8-19,Comida maravilhosa é ótimo atendimento do Luciano. Recomendo a visita para todos! Sugestão: camarão mediterrânio!,Jantar Coco Bambu,Fernanda E
844,177627,Coco Bambu Brasília Shopping,0,4,2014-5-1,2014-6-2,"Essa filial do Brasília Shopping não destoa da outra na Capital, nem de São Paulo, pena não contar com serviço ""a la carte"", apenas o buffet. Por conta disso, não havia novidades no buffet, embora bem servido. O preço final foi bem salgado, aproximando a...Mais",Bom padrão,Rodrigo M
845,82642,Coco Bambu Frutos do Mar,1,5,2019-9-1,2019-9-20,"excelente... grande claudio o melhor.... vamos voltar, um dos melhores restaurantes da cidade e vou recomendar para todos os meus amigos",jantar em família ,robertas394
846,25602,Coco Bambu Recife,0,5,2018-12-1,2018-12-18,"Serviço excelente, comida deliciosa, cardápio variado, ambiente agradável, música ao vivo na medida exata para entreter sem comprometer a conversa.",Excepcional,PatPatFernandes
847,118314,Coco Bambu,0,4,2019-3-1,2019-3-31,"Ambiente bonito, mas devido a um casamento no piso superior houve interferência no barulho. A comida é saborosa, o cardápio é extenso o que dificulta a escolha do prato. O serviço deixou a desejar, é muito lento inclusive para trazer as bebidas.",Comida boa mas serviço lento,Sheila T
848,16800,Coco Bambu,0,5,2016-7-1,2016-8-23,Ótimo restaurante!! Os pratos são bem serviidos com preço justo!! Um prato de camarão para 2 pessoas serviu 4 bem servido!!,Melhor custo beneficio,Luciana C
849,140300,Coco Bambu Flamboyant,0,5,2019-8-1,2019-8-22,"Ambiente ótimo, garçom atencioso.  Camarão Mediterrâneo, o melhor da vida  Cassiano, parabéns pelo trabalho que exerce aqui .",Role com as amigas,JessicaDieecika
850,4446,Coco Bambu Bahia,1,5,2021-11-1,2021-11-10,O atendimento foi fantástico em resumo o atendimento do garçons Anderson e o maitre Divaldo. Parabéns pela comida.   Muito obrigado   Robson,Atendimento,PERNA22
851,42066,Coco Bambu Conceito São Bernardo Do Campo,0,5,2021-10-1,2021-10-17,"Adorei o lugar, atendimento e os pratos. Quem nos atendeu foi o Emerson. Muito cuidados e atencioso.",Adorei o lugar,caio_dylon
852,186380,Coco Bambu Ribeirao Preto,0,4,2017-2-1,2017-2-28,"Melhor lugar de Ribeirão para comer frutos do mar, com ambiente agradável e familiar, espaço kids, ótimo atendimento.",Delicioso,Decio L
853,35773,Coco Bambu Anhembi,0,5,2017-11-1,2017-11-24,"Ótimo lugar, garçom Adriano(Sorriso) super atencioso, jantar maravilhoso... Um bom restaurante para passar o final da noite!",Aniversário de casamento,RAD G
854,28124,Coco Bambu,0,5,2015-10-1,2016-9-22,"O ambiente é muito agradável e a comida saborosa. Destaque para o prato "" camarão internacional"". Bem servido e com preço justo.",Excelente!,reisjuliana
855,27233,Coco Bambu Sul Restaurante,0,4,2015-1-1,2015-1-21,"Restaurante com ambiente muito agradável,com parquinho para crianças, tira gostos completos e uma carta de bebidas muito boa. Indico a todos que gostam de boa comida e boa bebida.",Excelente cozinha,85vicentep
856,152302,Coco Bambu Lago Sul,0,5,2015-11-1,2016-8-31,Recomendo..minha neta comemorou seu níver lá..foi muito bom..nota 10.Lugar muito bom..atendimento bom tb..comida boa..,Um lugar lindo ..boa comida..fica lotado ..sempre é bom marcar..atendimento muito bom..,maria olimpia d
857,178272,Coco Bambu Frutos do Mar,1,5,2020-9-1,2020-9-5,"Atendimento ótimo garçom França, atendimento bacana, atendeu super bem, o França atencioso , prestativo alguém que recomento ao próximo visitante.",Jantar à beira mar,U8388PVsilvanaf
858,11930,Coco Bambu Lago Sul,0,5,2017-10-1,2017-10-14,Ótimo camarão internacional com preço bem acessível. Procure o Moacir! Melhor maître do estabelecimento!,Jantar romântico ,Ambassador735896
859,42110,Coco Bambu Floripa,0,5,2021-8-1,2021-8-17,"Top de mais! Muito bom, porções grandes que servem muito bem! Garçom Charles muito educado e atencioso.",Ótimo,W3755GMmatheusc
860,104233,Coco Bambu Águas Claras,1,4,2017-4-1,2017-8-8,"Lugar aconchegante e com muitos pratos deliciosos, o que pega é preço salgado! Vale a pena conhecer.","Tudo é ótimo, exceto o preço.",Eduardo C
861,144980,Coco Bambu Brasília Shopping,0,5,2016-6-1,2016-6-13,"Restaurante excelente!  Fui almoçar com meu namorado,o ambiente é muito agradavél,fomos muito bem atendidos, garçons educados,com atendimento rápido e bom! Voltaremos com certeza.",Restaurante excelente.,Kris F
862,14316,Coco Bambu Restaurante,0,5,2019-12-1,2019-12-9,"Atendimento excelente pelo William , comida deliciosa e ambiente agradável. Muito bom! Voltarei sempre",Fantástico,456lu_sat
863,141288,Coco Bambu Sul Restaurante,1,5,2020-11-1,2020-11-23,"Fui no coco bambu sul, dia 23/11 , comemorar o aniversário do meu esposo . Ótimo atendimento da Selma , boa comida e ambiente agradável .",Comemoração de aniversário do meu esposo.,Cosmopolitan541783
864,82676,Coco Bambu Meireles,0,4,2013-2-1,2013-12-30,"Vale à pena conhecer o Coco Bambu, não somente o de Fortaleza, mas o de Brasilia e São Paulo também, porque além das excelentes e confortáveis instalações, a comida servida é deliciosa, com cardápio variado e pratos bem servidos. Ótimo custo-benefício!",Comida deliciosa,claudiac541
865,25225,Coco Bambu Iguatemi Brasilia,0,5,2022-4-1,2022-4-25,Fomos  super bem atendidos pelo garçom Aladim e pelo  Amauri.Comida deliciosa e ambiente aconchegante!!Maravilhoso!!!,Visita ao Coco Bambu com excelente atendimento do Aladim e Amauri!,C9947HNtatianag
866,104389,Coco Bambu Lago Sul,0,5,2017-3-1,2018-1-1,Depois de um passeio de barco pelo lago da capital do Brasil uma parada para se refrescar com bebidas super geladas é uma ótima música e carnes deliciosas.,Negócio com lazer,Quintino Izidio... N
867,147701,Coco Bambu Frutos do Mar,0,5,2017-3-1,2017-4-10,"Conhecia o Coco Bambu de outros estados, e agora pude conferir o original e como sempre fiquei satisfeito pelo local, pela comida e pelo atendimento. Levando em consideração os valores cobrados por refeições para duas pessoas nas barracas de praia, obviamente o coco bambu se...Mais",Excelencia,Fabio D
868,188973,Coco Bambu Flamboyant,0,5,2016-4-1,2016-6-1,"Ambiente agradabilíssimo, música de qualidade, atendimento especial, ambiente refinado e prazeroso, pratos excepcionais!",Impecável,Mariellerodrigues
869,104297,Coco Bambu Anhembi,1,5,2019-8-1,2019-8-23,"Tivemos um excelente atendimento pelo Sr. Nunes... Um profissional super capacitado e que deixa em seu sorriso que faz aquilo que gosta, por isso trata seus clientes com tanta atenção e carinho!",Jantar de comemoração aniversário de casamento,Grasiele M
870,41677,Coco Bambu Londrina,1,2,2021-9-1,2021-9-13,"Estivemos no restaurante em uma tarde de sexta-feira, por volta de 15h00. Estava uma música muito alta (instrumento de sopro e DJ), os pedidos demoraram muito para serem servidos, inclusive a entrada. Também sentimos que estavam com poucos atendentes, sendo difícil chamar a atenção se...Mais",Uma experiência que não nos fez querer voltar,suelenfernando
871,60019,Coco Bambu Market Place,0,5,2022-1-1,2022-1-12,"Garçom Marcos Vinicius, atendimento excelente, simpático. Prato delicioso como sempre. Temperatura ótima. Atendimento ágil.",Excelente,roselia491
872,58511,Coco Bambu Anhembi,0,5,2018-2-1,2018-2-20,"Estivemos, Ana Lúcia e eu, Março Dametto, com nossos filhos, Giuliana e Victor Hugo, celebrando 24 anos de namoro. Muitas felicidades com Jesus.  Fomos bem atendidos garçom Altair maitre Macedo. Lugar lindo e com gente querida!",Aniversário de 24 anos de namoro.,Marco D
873,20263,Coco Bambu Conceito BH Shopping,0,5,2020-11-1,2020-11-15,"Adorei o espaço, o atendimento, cerveja gelada, o garçom Jonathan nos atendeu muito bem! E os pratos incrível",Excelente atendimento,Jennefercoelho88
874,164988,Coco Bambu Anhembi,1,5,2019-9-1,2019-9-21,"Muito feliz com o atendimento! Tudo transcorreu de forma que pudemos nos dedicar aos amigos e familiares. Juliano foi primoroso na atenção à mesa e o apoio de Natan em tudo, até em locais para fotos. Muito obrigado por tudo!",Casamento no Coco,Ciça  V
875,93117,Coco Bambu Águas Claras,2,5,2017-9-1,2018-3-3,"O atendimento é irrepreensível. Funcionários educados e bem treinados. Ah, uma coisa de que eu também gostei, é que a gente pode levar prá casa, o que não conseguimos consumir, pois os pratos são bem servidos e, dificilmente, a gente consegue consumir tudo.",A oferta variada do cardápio com opções deliciosas. Aquilo que se busca num bom restaurante.,umbertina2017
876,127318,Coco Bambu Brasília Shopping,0,5,2014-2-1,2014-3-27,"Lugar muito agradavel de se comer. O prato ""Camarão Internacional"" serve até 04 pessoas (se não estiverem com muita fome!). Lugar apropriado para casais e famílias também. Música ambiente suave e agradável.",Camarão Intenacional perfeito!,F8094HSsaraha
